KAN_Feature_1,KAN_Feature_2,KAN_Feature_3,KAN_Feature_4,KAN_Feature_5,Mamba_TimeStep_1_Feature_1,Mamba_TimeStep_1_Feature_2,Mamba_TimeStep_1_Feature_3,Mamba_TimeStep_2_Feature_1,Mamba_TimeStep_2_Feature_2,Mamba_TimeStep_2_Feature_3,Mamba_TimeStep_3_Feature_1,Mamba_TimeStep_3_Feature_2,Mamba_TimeStep_3_Feature_3,Mamba_TimeStep_4_Feature_1,Mamba_TimeStep_4_Feature_2,Mamba_TimeStep_4_Feature_3,Mamba_TimeStep_5_Feature_1,Mamba_TimeStep_5_Feature_2,Mamba_TimeStep_5_Feature_3,Mamba_TimeStep_6_Feature_1,Mamba_TimeStep_6_Feature_2,Mamba_TimeStep_6_Feature_3,Mamba_TimeStep_7_Feature_1,Mamba_TimeStep_7_Feature_2,Mamba_TimeStep_7_Feature_3,Mamba_TimeStep_8_Feature_1,Mamba_TimeStep_8_Feature_2,Mamba_TimeStep_8_Feature_3,Mamba_TimeStep_9_Feature_1,Mamba_TimeStep_9_Feature_2,Mamba_TimeStep_9_Feature_3,Mamba_TimeStep_10_Feature_1,Mamba_TimeStep_10_Feature_2,Mamba_TimeStep_10_Feature_3,Target
7.5003614,6.4819183,4.3787866,5.5339093,1.183286,0.00715462,0.09009689,0.052892536,0.40094015,0.3642348,0.40084353,0.6288626,0.67013353,0.7063348,0.8780447,0.9344157,0.9098584,1.0465859,1.0713438,1.0097724,1.0337676,1.0768496,1.0201045,0.92243147,0.99189985,0.9156716,0.7494058,0.7852013,0.78044885,0.47696075,0.49462306,0.539368,0.15872142,0.21979997,0.18576562,13.054615
1.5398741,11.889671,13.915871,14.657253,2.0854328,0.03210252,0.0023698509,0.0368854,0.4183086,0.3498033,0.33751252,0.66446877,0.70381427,0.65480673,0.94048584,0.93963134,0.93728,0.993339,0.9863456,0.9750786,1.0356855,1.0128459,1.0687015,0.96380675,0.99895304,0.9129139,0.73106974,0.7637814,0.78626406,0.5493697,0.5030922,0.55000174,0.17758423,0.18406172,0.17186747,-8.581205
11.556475,2.8577507,11.974202,12.911657,13.304032,0.0287498,0.031058585,0.0067789378,0.37105694,0.36033532,0.34482297,0.63128227,0.6201531,0.6571656,0.8507636,0.9364257,0.87804925,1.0353779,0.98609096,1.0270398,0.99841595,1.0679176,1.0690211,0.91070896,0.98110044,0.9656631,0.7418579,0.75019413,0.82223207,0.4812651,0.55101955,0.5173346,0.21402833,0.16595303,0.20737314,60.88706
12.900385,12.191799,7.6459775,10.946118,4.816718,0.06076604,0.0898773,0.0005557895,0.35901612,0.37843978,0.3413074,0.67689097,0.70060825,0.69850135,0.86568874,0.91168225,0.8550894,1.0530195,0.98107135,0.97660834,1.0627604,1.0406879,1.0577329,1.005822,1.0071955,0.98748994,0.7277298,0.7653878,0.77855164,0.4585858,0.5490868,0.5400833,0.16802287,0.18068518,0.16211759,24.529215
10.765761,5.089485,7.374065,0.9721586,5.5389404,0.06923119,0.05862326,0.032665458,0.4039261,0.3663864,0.38256422,0.70298845,0.6448779,0.62225497,0.91845727,0.85879445,0.9103729,1.0069058,1.0555019,1.0200362,1.0226421,1.0101354,1.0790067,0.92801195,0.97347105,0.99753517,0.732922,0.73112094,0.7781868,0.48764512,0.4705683,0.5403351,0.14460653,0.16832279,0.14958777,43.671837
3.555953,4.9700937,2.710601,0.75416833,7.9883738,0.06321511,0.054312415,0.07085601,0.3981285,0.37699693,0.36217964,0.71258193,0.67044914,0.68027395,0.8502995,0.8424663,0.86704886,0.9957377,1.0364243,0.9997143,1.0506296,1.0917424,1.0306585,0.97207165,0.95991063,0.9922013,0.79495424,0.770763,0.8004339,0.5047287,0.49877256,0.487783,0.15033089,0.23288631,0.15943503,20.387184
12.367344,14.330621,11.876657,3.6124697,0.082426965,0.0023345351,0.027573366,0.06010008,0.3726572,0.39995658,0.40584132,0.69777536,0.6264185,0.6887546,0.91622096,0.86373293,0.89171314,1.029432,1.0282077,1.0487685,1.0878584,1.0934316,1.0566027,0.9885372,0.98067504,0.9322476,0.8065265,0.7695334,0.7934908,0.47408766,0.5472752,0.5184318,0.20245053,0.14664005,0.18677457,22.936016
10.344853,11.702354,1.0611596,10.189396,13.841079,0.03251582,0.09720581,0.0042239963,0.36485592,0.3523952,0.34094873,0.6876008,0.6338484,0.6920048,0.8974725,0.86500007,0.88578093,1.026274,0.99965465,0.98981243,1.017231,1.0574718,1.0013509,0.99078125,0.99213463,1.0052737,0.8153892,0.7449856,0.7513897,0.5438689,0.5008042,0.47045884,0.167169,0.22621757,0.16268682,27.602386
7.9543242,2.9815588,13.649073,10.70262,12.466509,0.067586355,0.008251727,0.08301656,0.3909467,0.4116837,0.37890002,0.69375056,0.70934385,0.6620624,0.85368323,0.856191,0.9207866,0.99005365,0.97816974,0.9796021,1.0232646,1.0546838,1.0001024,0.93612885,1.0071676,0.95079327,0.7562131,0.7967338,0.7319409,0.46823102,0.5144215,0.5230786,0.14184733,0.23505042,0.17165066,52.70881
2.4278588,11.864592,2.3769476,14.921207,4.322252,0.057638377,0.08554259,0.06913853,0.39271986,0.331576,0.33054549,0.68696475,0.67022794,0.6990718,0.9164926,0.8513582,0.90067375,0.98271286,0.99429876,1.0356785,1.042613,1.0134759,1.0623623,0.99399513,0.9101584,1.0061964,0.8006873,0.7688716,0.72460014,0.4861063,0.5225318,0.48597008,0.17468464,0.17047156,0.23410928,-18.732603
12.019253,9.001812,9.487578,6.3498373,10.580515,0.092315026,0.011001426,0.034574445,0.42248297,0.37431479,0.35285088,0.67441607,0.7079314,0.662007,0.8442903,0.87475765,0.9163553,1.0145501,1.0572652,1.0391338,1.0458465,1.064507,1.0386589,0.9164347,0.91644716,0.919968,0.7651222,0.7369332,0.78041345,0.5130057,0.5453167,0.510084,0.19964191,0.20889938,0.17698415,47.413998
4.374211,0.43065548,4.618477,13.376539,5.5254774,0.025085771,0.0029660405,0.0013026417,0.3804825,0.35355034,0.39103654,0.6807963,0.7073663,0.66226584,0.89125955,0.92598,0.8999499,1.0448222,0.99493814,0.98579866,1.0835273,1.0810499,1.026476,0.96760327,0.9148302,0.9627966,0.72666425,0.8013465,0.7235284,0.49521127,0.5539224,0.49033338,0.1621377,0.23622522,0.1658289,17.541384
9.8573885,4.7270517,13.12612,11.988677,10.147602,0.061027642,0.077943854,0.06343394,0.3426505,0.42257386,0.40117085,0.6369279,0.6398332,0.6568378,0.908152,0.91037667,0.89790905,1.0547285,1.0716782,1.0322245,1.0649925,1.0738426,1.0553197,0.9623802,1.004253,0.993816,0.80574226,0.75363046,0.7491808,0.4801606,0.46540183,0.50219256,0.21929172,0.19844544,0.17343318,48.47694
3.6662874,1.3715261,7.7823706,3.1000667,13.666453,0.04308295,0.011683822,0.017882967,0.38179794,0.34814382,0.3833571,0.7096052,0.68117386,0.70664585,0.8597932,0.89277136,0.8423542,1.0222844,0.98510444,1.0688648,1.0026636,1.0624999,1.0154989,0.97313774,0.9590366,0.95290214,0.7536806,0.80523515,0.76406056,0.51153433,0.49220455,0.4708362,0.17028199,0.2359497,0.23871328,44.969837
0.29268175,10.851512,14.976855,11.256213,10.057341,0.026769996,0.05498296,0.058115896,0.42130345,0.3841723,0.37952232,0.6538256,0.67891455,0.61858535,0.84158516,0.8856752,0.85679144,0.9872127,1.013451,1.0496787,1.0701538,1.0280361,1.0418745,1.0057143,0.97011346,0.9932993,0.7523757,0.72834194,0.7499039,0.5116666,0.4951626,0.47997168,0.23920175,0.14496838,0.1923895,10.916549
0.2839002,14.714199,6.217143,0.4919368,14.903721,0.06992592,0.036510754,0.071685575,0.3773722,0.34747314,0.35000703,0.6458771,0.61955065,0.6995328,0.9373032,0.86578625,0.89394236,1.0386456,1.036095,0.99418545,1.0150242,1.0940804,1.074524,1.0060381,0.99439687,0.9555772,0.8082861,0.7714822,0.7727757,0.48560834,0.54626536,0.49664256,0.19837946,0.1512501,0.20827182,10.5697565
4.44802,6.969393,14.364596,2.3009946,2.1938252,0.026226824,0.038709488,0.045528907,0.3957307,0.3792357,0.38590688,0.63589424,0.6305902,0.6863766,0.870882,0.8483627,0.8708359,0.9728856,1.0319281,1.0256512,1.0915803,1.0178363,1.0195491,0.9712363,0.9461593,0.99826276,0.7806922,0.77199954,0.7539034,0.537483,0.48386768,0.5273784,0.22324038,0.15189959,0.14681827,23.269636
8.71963,6.4960957,9.227564,1.2097102,7.7243,0.021802813,0.07399164,0.022420341,0.3819211,0.38474408,0.38769186,0.6428732,0.6701181,0.7030169,0.9173892,0.90102273,0.8517072,1.0454615,1.0020283,1.0569305,1.066174,1.0362301,1.0647365,0.9385056,0.9679277,0.95680255,0.77387935,0.7906915,0.8217796,0.48520294,0.5560986,0.4980971,0.23867545,0.20237167,0.19519742,41.39703
4.164302,3.8129334,0.6327233,11.476638,8.944774,0.033278234,0.023652185,0.0008292973,0.34990227,0.37271804,0.4192587,0.6954272,0.67708755,0.61997914,0.9266965,0.9258947,0.8689942,1.042189,0.9802784,0.9966584,1.030319,1.0000714,1.0423534,0.9695364,0.9738512,1.006089,0.8019622,0.7273381,0.75739163,0.5352847,0.45928222,0.5041803,0.21003976,0.15759341,0.23401022,12.872767
1.1591756,13.451639,9.7621565,8.891724,3.096477,0.017036283,0.013321442,0.012045383,0.3684365,0.3938917,0.3915972,0.6436647,0.71210134,0.64157504,0.93070364,0.90826607,0.87533754,1.0589173,1.0385166,0.979424,1.0708197,1.092695,1.0080065,0.9487562,0.91894996,0.9928194,0.7996137,0.8095544,0.7871292,0.4990277,0.50239384,0.47001854,0.22285086,0.17106059,0.1966074,-10.606954
8.631034,14.726551,12.644134,1.6584733,14.346159,0.05170047,0.06511512,0.009834522,0.3692751,0.40026182,0.34023666,0.64689046,0.64083767,0.62606424,0.9402884,0.9346702,0.9228028,0.98049337,1.0214815,1.0311197,1.067587,1.0554786,1.0147606,0.9608827,0.91886514,0.9843717,0.80458045,0.7551953,0.7293197,0.50773746,0.53283405,0.47315672,0.21222913,0.22594273,0.14967166,43.182228
8.081324,11.107239,13.325072,13.893819,1.6534889,0.07765154,0.0726124,0.024268925,0.41915902,0.3531495,0.41519755,0.6300441,0.7078081,0.6571276,0.84730345,0.9181039,0.8873756,1.0360601,1.0449713,1.0272765,1.0613776,1.0032648,1.0012765,0.9358179,0.9331557,0.91216815,0.78089267,0.7691189,0.76207435,0.5049491,0.5312998,0.4887189,0.19427878,0.18665376,0.2152647,11.721798
14.067479,2.4061882,8.062245,2.259273,5.8557506,0.04468081,0.06796089,0.030423034,0.41592684,0.38561037,0.38560605,0.6925775,0.61852777,0.69046366,0.9316389,0.92141575,0.923939,0.9817749,1.0652151,1.0331169,0.99667275,1.0906522,1.0843971,0.9513205,1.0083274,0.96244556,0.8131887,0.7288867,0.7264705,0.5212034,0.5068985,0.46482825,0.16308321,0.21914673,0.22299492,59.318897
7.1591797,6.602735,6.315181,8.091529,14.89814,0.012076986,0.0276461,0.050290775,0.3771309,0.34036845,0.41417176,0.63345695,0.70394045,0.63744384,0.8417928,0.90392864,0.8675523,1.0556453,1.0053607,1.0267121,1.0826261,1.0129347,1.0248227,0.99334127,1.0014749,0.9680123,0.81152326,0.80333287,0.8013577,0.5053014,0.555547,0.4913776,0.1945234,0.17602743,0.18737324,40.25342
11.857587,11.696025,10.501856,13.306358,7.1538825,0.08004745,0.087907515,0.057453375,0.41006437,0.41224334,0.4014976,0.6547435,0.697543,0.71034044,0.9328333,0.90442646,0.92837024,0.98739606,1.0314082,0.97800887,1.071075,1.0477034,1.0357893,0.9911713,0.9516437,0.9797125,0.79998624,0.7482822,0.7297729,0.5117382,0.476697,0.47891772,0.21466666,0.2030015,0.18000826,29.100414
8.096342,9.043478,0.95902115,1.4583232,8.419511,0.03182255,0.013023782,0.028633822,0.3803996,0.34798437,0.3318012,0.619928,0.62121797,0.64537036,0.9049425,0.8686062,0.9245022,1.0493019,0.9828173,1.0342481,1.0238742,1.086876,1.0832956,0.98223084,0.934258,0.96652734,0.74156237,0.7805721,0.8225149,0.49763182,0.47851866,0.48289952,0.16008699,0.2164489,0.16162914,23.324806
4.5656233,7.3623767,5.779059,8.667471,12.379617,0.08499847,0.07919034,0.08008021,0.3747969,0.366757,0.39530727,0.6609012,0.6884637,0.67953086,0.90885985,0.8700975,0.9224709,1.0123478,1.050349,1.0188556,0.9962685,1.0411481,1.0294657,0.93450713,0.9573413,0.94019395,0.77700347,0.75832415,0.742063,0.52562827,0.46632388,0.46856418,0.18325585,0.18676648,0.14434937,23.81017
5.012686,13.506454,13.421713,1.7437639,1.7083035,0.075409204,0.054126363,0.07108513,0.3767013,0.3662813,0.35959893,0.6639041,0.6290761,0.69032836,0.9056826,0.927229,0.8447625,1.0167295,1.0023297,1.0234919,1.0530427,1.0379633,1.0413494,0.95104223,0.97145915,0.9319655,0.7672918,0.79779935,0.8067522,0.51286465,0.50178015,0.5156495,0.21413939,0.20031762,0.16202421,10.361146
1.4319384,3.3898482,4.580428,6.935479,5.676059,0.010599161,0.07325902,0.02850495,0.39591974,0.3342332,0.40453982,0.68939143,0.6585029,0.63017404,0.8858259,0.9197856,0.9292557,1.0200855,1.0178002,1.0629538,1.0541205,1.0931547,1.090641,0.9268308,0.9240458,0.94270164,0.7654405,0.8183556,0.7354774,0.52957284,0.545639,0.51041573,0.14919701,0.15337113,0.1985556,9.552614
3.710636,5.117298,4.7869163,14.857786,4.7202835,0.06446674,0.06161514,0.08111309,0.40931907,0.33362627,0.4007559,0.6994252,0.64311737,0.6371763,0.8465713,0.84213877,0.91759557,1.0361525,0.9947775,0.97724086,0.9989267,1.0907745,1.0618643,0.96747184,0.95516366,0.97970843,0.7785047,0.7946706,0.7858432,0.48151365,0.48390272,0.520442,0.20378974,0.2264227,0.15413482,2.4800172
2.1299932,10.617732,7.066788,13.24173,12.186245,0.07428692,0.0041333674,0.054283965,0.33659685,0.35260218,0.3486156,0.71297807,0.71287173,0.6461946,0.88937426,0.8495674,0.85050535,0.99662274,1.0268023,0.9769302,1.0350004,1.0523015,1.0459709,0.95771515,0.9682956,1.0087545,0.7303814,0.73701435,0.79921806,0.5225878,0.54975665,0.5470674,0.15398474,0.17976297,0.14609797,7.0363717
14.390467,2.0073035,12.321475,13.794291,3.7962637,0.07015167,0.07984243,0.010337996,0.34997603,0.40390113,0.389376,0.6371142,0.66812176,0.63513535,0.910859,0.90073204,0.90505016,1.0195782,1.0246565,0.98485124,1.092082,1.0433623,1.0468032,0.96381646,0.91226625,0.9722165,0.81612885,0.8021754,0.78004616,0.52178806,0.5161562,0.50740117,0.21301478,0.20759033,0.20735894,51.72745
14.393849,13.122322,7.582134,11.116143,4.8778386,0.019849915,0.043908384,0.08117424,0.4101142,0.34904483,0.39351428,0.6350075,0.6814006,0.6857234,0.8613612,0.92858464,0.9271717,1.0578471,1.0356497,1.0425167,1.0444865,1.0189227,1.0606353,0.9377171,0.9721945,0.93363696,0.7519117,0.73369706,0.7596037,0.5374353,0.5228176,0.5032267,0.22285575,0.22680616,0.1697053,27.886545
0.9586215,9.39585,9.735939,2.5983076,11.137497,0.012993926,0.08850493,0.004648906,0.33860293,0.3361795,0.34495598,0.63453573,0.66988534,0.64646626,0.9299509,0.8469004,0.85373175,0.97583497,0.9778771,1.0340692,1.0107949,1.0344839,1.0198991,0.94582564,0.93836474,0.99112785,0.75094557,0.7481431,0.8015113,0.55272275,0.5479704,0.4998214,0.20004788,0.1651793,0.18622568,18.760815
1.0933301,13.95468,14.762928,9.541938,2.7942843,0.055643387,0.020780826,0.042696934,0.4010967,0.38968545,0.4237264,0.651207,0.6474152,0.6211611,0.9153309,0.86728245,0.8448702,1.0278307,1.0027593,0.9917127,1.0749173,1.0152959,1.0703745,1.0018419,0.9905807,0.93910414,0.8108882,0.7389461,0.8135246,0.4989715,0.48478705,0.51060516,0.23635656,0.17687412,0.22763267,-6.756902
11.150034,8.778118,9.539391,9.9649,13.210166,0.061706096,0.013959968,0.013066954,0.41978055,0.42298782,0.40710175,0.71669596,0.6353296,0.64195275,0.8726826,0.86371285,0.8792735,1.0400121,1.0291023,1.0520128,1.0301638,1.0880983,1.0548872,0.9908706,0.99792945,0.95661855,0.8202068,0.79952013,0.742484,0.510881,0.4829497,0.5167349,0.16092613,0.17254244,0.1705371,46.98365
4.276231,5.812912,9.545295,8.317208,13.5478325,0.0015503288,0.09591093,0.03288284,0.36187586,0.37615618,0.37807468,0.626375,0.6822797,0.63719904,0.8517607,0.8614566,0.8524811,1.061108,1.0410558,1.0657519,1.0051712,1.0057147,1.065243,0.93589056,0.9439735,0.9299212,0.7310155,0.7436307,0.7416439,0.53288966,0.50595284,0.5385183,0.23458946,0.22413997,0.15042438,34.471016
3.5607111,7.2268753,8.901399,5.5080824,12.612875,0.07930732,0.07847642,0.027354771,0.3666636,0.39400113,0.37208802,0.6377889,0.65950936,0.65457296,0.92206,0.913252,0.9227277,1.0198222,0.97642,1.0707549,1.0469543,1.0667316,1.0170515,0.9568211,0.9726438,0.93896157,0.7453971,0.7871388,0.8132315,0.5462842,0.5242946,0.51152986,0.21359354,0.17550123,0.22967955,29.742193
8.320362,0.56827515,6.687481,4.0983233,8.228784,0.076381676,0.0001452148,0.09559082,0.3795479,0.33938977,0.35806188,0.71693426,0.62662536,0.6808795,0.87465435,0.8504024,0.9107897,1.0510678,1.0710909,0.98114854,1.0698614,1.0809911,1.0441784,0.99787223,1.0049425,0.91880506,0.7982091,0.7850014,0.7787432,0.54413205,0.50995713,0.4886513,0.23381978,0.22009248,0.21537495,46.353645
6.6283803,0.060493648,6.13331,6.7816553,5.288411,0.03653859,0.008294213,0.043029517,0.36782888,0.36714062,0.3516777,0.704272,0.66005147,0.6193905,0.8594127,0.84200585,0.9191405,1.0162014,0.9964528,0.98359185,1.0697747,1.0021935,0.99993074,0.9547921,0.989152,0.9198158,0.7407159,0.78920597,0.72451437,0.54049444,0.5340009,0.5316734,0.23368022,0.23455745,0.16802645,32.970257
14.390853,5.8635063,12.318129,9.357883,1.1690015,0.07824483,0.0773036,0.07263737,0.3635471,0.34968066,0.34473404,0.67909986,0.66699994,0.6709008,0.9362526,0.85084516,0.9030378,1.0309372,1.0197217,1.0550381,1.0778687,1.0117447,1.0542988,0.929208,0.93165046,0.917524,0.7917276,0.7679717,0.74132776,0.49734476,0.5035856,0.52616394,0.23366898,0.15792117,0.18799545,43.2716
9.262396,13.715517,2.594245,2.6521878,14.841368,0.09839638,0.08297044,0.073046796,0.36214718,0.3859109,0.38059348,0.66910416,0.7009998,0.65133744,0.87914705,0.9263202,0.9041597,0.97446626,1.0121328,1.0556693,1.0757065,1.0787756,1.0161068,0.92193764,0.97526693,0.9976683,0.8139604,0.79229647,0.8026016,0.47275773,0.5192907,0.5021199,0.19056158,0.21473324,0.1536633,31.2038
13.526324,3.315795,12.013087,6.540509,0.105529726,0.05482318,0.032482173,0.075093776,0.33255097,0.34961236,0.34148026,0.70581263,0.6994869,0.7098312,0.9408318,0.906703,0.89784646,1.035906,1.0299586,1.0279083,1.00767,1.0838761,1.0115484,0.99417704,0.9822359,0.97225994,0.7918169,0.78405946,0.7485521,0.480686,0.48186058,0.47717258,0.21390177,0.19484024,0.19060531,46.14021
8.0635,9.923205,5.2502937,10.109126,1.0867435,0.063385844,0.09618362,0.04612605,0.3531875,0.34092948,0.41850612,0.6241888,0.6927694,0.7121286,0.9181783,0.89108515,0.8849778,1.0536186,0.99535114,1.0396136,1.0299541,1.0717515,1.0343382,0.9259292,0.94020456,0.98870176,0.7913328,0.73778355,0.74057317,0.49701127,0.50249547,0.49321464,0.22473696,0.19459087,0.17776169,4.7971687
12.697619,13.894007,11.636001,8.771185,9.970117,0.04713111,0.07289525,0.014935136,0.32806313,0.3370279,0.39917806,0.67379856,0.6236485,0.7092362,0.91825205,0.84481806,0.922193,1.0199971,1.026139,1.0629909,1.0840762,1.0563304,1.0215138,0.9968999,1.0008634,0.95191634,0.73324096,0.8199291,0.7514715,0.47740185,0.46006474,0.52746564,0.21032476,0.16959809,0.1426663,39.363438
2.0733914,5.6259494,6.7839932,3.326354,1.9603497,0.08500343,0.053043466,0.09438832,0.37252003,0.42231557,0.36450505,0.64516145,0.6975968,0.68084705,0.93636644,0.8952288,0.8532017,0.9865107,1.0107104,1.0144444,1.017981,1.0878205,1.0181162,0.9640414,0.9878716,0.96958065,0.77564245,0.79257643,0.7471528,0.45775637,0.52201545,0.47028694,0.14820781,0.15452792,0.23159133,6.214192
12.544632,12.589839,0.6885883,9.886589,10.551016,0.016447151,0.08893966,0.08322949,0.38585076,0.34784114,0.3318633,0.6296768,0.700645,0.63537437,0.88496476,0.8995806,0.88541067,1.033131,0.98243546,1.0629942,1.0093386,1.0161853,1.0037556,0.9918423,0.9345402,0.9422561,0.79933244,0.76789767,0.8143432,0.522558,0.5030277,0.47370794,0.14343709,0.20495987,0.19495206,24.601889
14.624763,11.839152,14.395025,5.044577,12.752898,0.095535345,0.004034847,0.06004412,0.39581108,0.40477476,0.40147367,0.6648233,0.6207604,0.65844107,0.9408614,0.85396194,0.8580905,1.0674351,1.0186871,1.0052061,1.0511062,1.0663965,1.0498382,0.99954236,0.9585895,0.93826306,0.74972236,0.7692333,0.76331896,0.5410808,0.5305861,0.545789,0.2302979,0.23381805,0.14362043,62.132828
13.60051,0.41753948,1.4796996,9.018041,11.5952835,0.038671494,0.04521933,0.08580574,0.37677893,0.39614832,0.3725477,0.61931306,0.6723618,0.6672996,0.8606122,0.9401722,0.8513626,0.9795667,0.98603344,0.97653425,1.0353308,1.0186918,1.0864099,0.98606586,0.98305494,1.0022533,0.73179674,0.74304485,0.8152365,0.54368705,0.5151781,0.5352313,0.20392227,0.18733528,0.17438194,56.573112
3.773902,8.326009,7.489112,9.398308,3.4698782,0.06753599,0.009398729,0.099275336,0.33308795,0.33933857,0.41382143,0.63939303,0.64393806,0.65651023,0.8478222,0.8890945,0.8843219,1.0119174,1.0217022,0.98835325,1.036739,1.0394524,0.9959543,0.9221885,0.9977926,0.91140234,0.7631671,0.74367166,0.8227455,0.54407096,0.53188914,0.48171735,0.14700857,0.1832875,0.22169939,3.419499
11.730292,12.487571,2.296063,7.5726557,7.5208097,0.05585326,0.022656113,0.005142921,0.41942757,0.3872217,0.41134232,0.62471396,0.6749658,0.71506464,0.84287107,0.84421945,0.8454944,0.9973566,1.0168617,1.0464336,1.0280584,1.084984,1.0863065,0.99293166,0.9188684,0.9788689,0.8014883,0.80971277,0.7278963,0.49681777,0.48190385,0.48845884,0.20568316,0.18832889,0.21283332,21.434313
9.908368,14.486883,9.699476,5.7958355,14.235997,0.012843776,0.034443904,0.07141801,0.35874555,0.3833542,0.34379447,0.7115273,0.6682662,0.6867481,0.89416504,0.89635587,0.9389083,1.000902,1.0656623,1.0012175,1.0438457,1.0137484,1.0581917,0.91018236,0.9732295,0.9341558,0.8171066,0.8218075,0.80473864,0.4603505,0.5297683,0.46973485,0.19422011,0.16073173,0.2226975,38.529438
4.6460037,5.3222117,8.012065,1.7886839,8.31613,0.044202037,0.06611778,0.06577607,0.40993184,0.40874508,0.37541747,0.6327873,0.68672633,0.6496312,0.88467914,0.8946434,0.936158,1.0593963,1.0148364,0.99806905,1.0911828,1.0724512,1.002142,0.9577277,0.9223921,0.94650024,0.7300652,0.7313796,0.73809993,0.49663648,0.52511185,0.46239698,0.17215726,0.20106106,0.20457712,30.36517
2.4114337,8.271154,8.218556,8.538156,1.1752832,0.049129605,0.011158908,0.047115188,0.3933347,0.33264023,0.3451329,0.6773725,0.6684708,0.7056278,0.906617,0.9182985,0.85358655,1.0106258,1.0149821,1.0098082,1.0370247,1.0696373,1.0150177,0.94298923,0.9402802,0.9668517,0.7809286,0.76641625,0.79897887,0.46832424,0.5434189,0.5206707,0.22614238,0.14336844,0.22755238,-2.717622
0.3766179,10.95088,13.93197,0.8447072,10.277957,0.07785803,0.08206218,0.07641965,0.35374096,0.36487162,0.37859204,0.6804469,0.6205421,0.658657,0.8441468,0.85731316,0.8727159,1.0063474,1.0331569,1.0573274,1.0290501,1.0368632,1.0627389,0.9716835,1.0084269,0.96806896,0.777993,0.7346619,0.7910335,0.5233048,0.5247958,0.5055199,0.1846997,0.20115125,0.18798923,19.919502
1.9790885,7.970185,14.477683,13.189644,2.0164516,0.03999865,0.004899138,0.07559154,0.34887645,0.392007,0.39807495,0.6919492,0.6628969,0.66702724,0.9251663,0.86301625,0.85637283,1.0543804,1.0698482,1.0597486,1.0763224,1.0188482,1.0755451,0.93346727,0.98169315,1.0046754,0.75814146,0.7361767,0.7375681,0.4905734,0.51097673,0.55304825,0.20024809,0.16553955,0.18616886,2.637907
12.139289,11.417378,7.488496,14.7654505,4.521186,0.035854258,0.06236135,0.070155784,0.34806624,0.393395,0.40142548,0.66529226,0.63389623,0.7002619,0.8438433,0.9160234,0.8993623,1.0081829,1.0028942,1.0329901,1.0165656,1.0432681,1.0826886,0.9561935,0.92596674,0.9982729,0.80423313,0.8143347,0.75766975,0.45830968,0.49047694,0.5412111,0.20551218,0.231632,0.21440408,19.734575
5.754631,3.709394,8.5792265,9.485901,8.097602,0.00039259793,0.00052917004,0.044090915,0.34325904,0.3447273,0.3824046,0.65885395,0.7075193,0.64082444,0.91441864,0.8664753,0.865817,1.0659491,1.0280119,1.0718441,1.0038368,1.0273262,1.0029669,0.99913734,0.9835813,0.96162635,0.8203191,0.7384088,0.73650736,0.55346996,0.49419585,0.5397481,0.21511893,0.20468697,0.15971935,29.821346
3.280222,4.1237516,10.051144,0.92380196,6.331991,0.03347295,0.09345216,0.069703154,0.36383608,0.3933524,0.36477378,0.6644959,0.6770865,0.7032194,0.9393012,0.9369976,0.88090235,1.0259665,0.9738379,1.0170094,1.0483085,1.0134317,1.090174,0.9382034,0.91294444,0.9363216,0.76438683,0.73147684,0.80490404,0.5144529,0.4778767,0.5116741,0.1479057,0.20689386,0.1894554,28.887102
7.3338633,4.461271,10.229385,7.9834027,12.765485,0.046057463,0.054070916,0.027148152,0.41060647,0.34083235,0.37644148,0.70964646,0.6789054,0.6323699,0.9411272,0.8618283,0.87021506,1.0526421,0.99187475,1.0239377,1.0638554,1.073104,1.0144923,1.0070008,0.9965012,0.9394092,0.77338547,0.7555622,0.7473163,0.55063,0.54444253,0.5202487,0.23609996,0.14255257,0.19480847,46.50159
6.833914,2.7664616,12.799138,8.547366,5.3520136,0.025250066,0.07709727,0.053958725,0.33790353,0.37876076,0.39768362,0.65298706,0.6636385,0.6328058,0.9345638,0.8430691,0.8618781,0.9824899,0.9997052,0.99473584,1.061182,1.0886315,1.0475821,0.9707438,0.9970651,0.9093742,0.77641237,0.7956034,0.7822151,0.4864534,0.4905368,0.48110932,0.24059507,0.16902839,0.18254325,36.58316
2.556729,9.257917,0.34685612,9.475333,11.208336,0.050950527,0.012463498,0.017258747,0.34345397,0.3873157,0.34686625,0.6289763,0.6399108,0.6511261,0.8778914,0.8602451,0.90576094,1.0156537,0.98580295,1.0452354,1.0569414,1.0533888,1.0946537,0.950733,0.99083376,0.93398154,0.748635,0.7852316,0.74698794,0.5288361,0.4601507,0.48894218,0.24098021,0.18858822,0.21828549,2.5807436
0.92099637,2.5899572,2.1080563,13.803799,13.875905,0.09508191,0.03571118,0.03834504,0.3700184,0.35228643,0.37568787,0.69219726,0.71152467,0.70295954,0.9407123,0.86621946,0.85700285,0.9726375,1.0513784,1.0441056,1.0334408,1.0867468,1.0094203,0.9512078,0.9579895,0.97940403,0.81478447,0.74465716,0.82296026,0.5548968,0.52057475,0.47436535,0.20760573,0.20153935,0.17299065,14.628
